-7.251,-0.279413,0
-7.25,-0.277751,0
-7.249,-0.276091,0
-7.248,-0.274433,0
-7.247,-0.272777,0
-7.246,-0.271123,0
-7.245,-0.269472,0
-7.244,-0.267822,0
-7.243,-0.266175,0
-7.242,-0.26453,0
-7.241,-0.262887,0
-7.24,-0.261245,0
-7.239,-0.259606,0
-7.238,-0.257969,0
-7.237,-0.256334,0
-7.236,-0.254701,0
-7.235,-0.25307,0
-7.234,-0.251441,0
-7.233,-0.249814,0
-7.232,-0.248188,0
-7.231,-0.246565,0
-7.23,-0.244944,0
-7.229,-0.243324,0
-7.228,-0.241707,0
-7.227,-0.240091,0
-7.226,-0.238478,0
-7.225,-0.236866,0
-7.224,-0.235256,0
-7.223,-0.233648,0
-7.222,-0.232041,0
-7.221,-0.230437,0
-7.22,-0.228834,0
-7.219,-0.227233,0
-7.218,-0.225634,0
-7.217,-0.224037,0
-7.216,-0.222441,0
-7.215,-0.220847,0
-7.214,-0.219255,0
-7.213,-0.217665,0
-7.212,-0.216076,0
-7.211,-0.214489,0
-7.21,-0.212904,0
-7.209,-0.21132,0
-7.208,-0.209738,0
-7.207,-0.208158,0
-7.206,-0.20658,0
-7.205,-0.205003,0
-7.204,-0.203427,0
-7.203,-0.201853,0
-7.202,-0.200281,0
-7.201,-0.198711,0
-7.2,-0.197142,0
-7.199,-0.195574,0
-7.198,-0.194008,0
-7.197,-0.192444,0
-7.196,-0.190881,0
-7.195,-0.18932,0
-7.194,-0.18776,0
-7.193,-0.186201,0
-7.192,-0.184645,0
-7.191,-0.183089,0
-7.19,-0.181535,0
-7.189,-0.179983,0
-7.188,-0.178431,0
-7.187,-0.176882,0
-7.186,-0.175333,0
-7.185,-0.173787,0
-7.184,-0.172241,0
-7.183,-0.170697,0
-7.182,-0.169154,0
-7.181,-0.167613,0
-7.18,-0.166072,0
-7.179,-0.164534,0
-7.178,-0.162996,0
-7.177,-0.16146,0
-7.176,-0.159925,0
-7.175,-0.158391,0
-7.174,-0.156859,0
-7.173,-0.155328,0
-7.172,-0.153798,0
-7.171,-0.152269,0
-7.17,-0.150742,0
-7.169,-0.149215,0
-7.168,-0.14769,0
-7.167,-0.146166,0
-7.166,-0.144644,0
-7.165,-0.143122,0
-7.164,-0.141602,0
-7.163,-0.140082,0
-7.162,-0.138564,0
-7.161,-0.137047,0
-7.16,-0.135531,0
-7.159,-0.134016,0
-7.158,-0.132502,0
-7.157,-0.130989,0
-7.156,-0.129478,0
-7.155,-0.127967,0
-7.154,-0.126457,0
-7.153,-0.124948,0
-7.152,-0.123441,0
-7.151,-0.121934,0
-7.15,-0.120428,0
-7.149,-0.118924,0
-7.148,-0.11742,0
-7.147,-0.115917,0
-7.146,-0.114415,0
-7.145,-0.112914,0
-7.144,-0.111414,0
-7.143,-0.109914,0
-7.142,-0.108416,0
-7.141,-0.106919,0
-7.14,-0.105422,0
-7.139,-0.103926,0
-7.138,-0.102431,0
-7.137,-0.100937,0
-7.136,-0.099444,0
-7.135,-0.097951,0
-7.134,-0.096459,0
-7.133,-0.094968,0
-7.132,-0.093478,0
-7.131,-0.091989,0
-7.13,-0.0905,0
-7.129,-0.089012,0
-7.128,-0.087524,0
-7.127,-0.086038,0
-7.126,-0.084552,0
-7.125,-0.083067,0
-7.124,-0.081582,0
-7.123,-0.080098,0
-7.122,-0.078615,0
-7.121,-0.077132,0
-7.12,-0.07565,0
-7.119,-0.074169,0
-7.118,-0.072688,0
-7.117,-0.071208,0
-7.116,-0.069728,0
-7.115,-0.068249,0
